date,weekday,day_open,day_high,day_low,day_close,prev_close,prev_high,prev_low,pivot_PP,pivot_R1,pivot_S1,pivot_R2,pivot_S2,pivot_R3,pivot_S3,cam_R1,cam_S1,cam_R2,cam_S2,cam_R3,cam_S3,cam_R4,cam_S4,or15_high,or15_low,or30_high,or30_low
2025-07-21,Monday,24999.0,25111.4,24882.3,25093.3,24967.45,25144.6,24918.65,25010.23,25101.82,24875.87,25236.18,24784.28,25327.77,24649.92,24988.16,24946.74,25008.87,24926.03,25029.59,24905.31,25091.72,24843.18,25037.2,24894.55,25037.2,24882.3
2025-07-22,Tuesday,25166.65,25182.0,25035.55,25064.9,25093.3,25111.4,24882.3,25029.0,25175.7,24946.6,25258.1,24799.9,25404.8,24717.5,25114.3,25072.3,25135.3,25051.3,25156.3,25030.3,25219.31,24967.29,25182.0,25112.95,25182.0,25089.4
2025-07-23,Wednesday,25139.35,25233.5,25085.5,25209.2,25064.9,25182.0,25035.55,25094.15,25152.75,25006.3,25240.6,24947.7,25299.2,24859.85,25078.32,25051.48,25091.75,25038.05,25105.17,25024.63,25145.45,24984.35,25149.85,25105.05,25149.85,25090.3
2025-07-24,Thursday,25243.3,25246.25,25018.7,25051.9,25209.2,25233.5,25085.5,25176.07,25266.63,25118.63,25324.07,25028.07,25414.63,24970.63,25222.77,25195.63,25236.33,25182.07,25249.9,25168.5,25290.6,25127.8,25246.25,25183.35,25246.25,25178.9
2025-07-25,Friday,25010.35,25010.35,24806.35,24832.2,25051.9,25246.25,25018.7,25105.62,25192.53,24964.98,25333.17,24878.07,25420.08,24737.43,25072.76,25031.04,25093.62,25010.18,25114.48,24989.32,25177.05,24926.75,25010.35,24907.45,25010.35,24907.45
2025-07-28,Monday,24782.45,24889.2,24646.6,24673.95,24832.2,25010.35,24806.35,24882.97,24959.58,24755.58,25086.97,24678.97,25163.58,24551.58,24850.9,24813.5,24869.6,24794.8,24888.3,24776.1,24944.4,24720.0,24802.95,24732.7,24854.7,24732.7
2025-07-29,Tuesday,24609.65,24847.15,24598.6,24830.4,24673.95,24889.2,24646.6,24736.58,24826.57,24583.97,24979.18,24493.98,25069.17,24341.37,24696.19,24651.71,24718.43,24629.47,24740.67,24607.24,24807.38,24540.52,24712.6,24598.6,24712.6,24598.6
2025-07-30,Wednesday,24890.4,24902.3,24771.95,24844.55,24830.4,24847.15,24598.6,24758.72,24918.83,24670.28,25007.27,24510.17,25167.38,24421.73,24853.18,24807.62,24875.97,24784.83,24898.75,24762.05,24967.1,24693.7,24892.05,24813.9,24892.05,24813.9
2025-07-31,Thursday,24642.25,24956.5,24635.0,24765.6,24844.55,24902.3,24771.95,24839.6,24907.25,24776.9,24969.95,24709.25,25037.6,24646.55,24856.5,24832.6,24868.45,24820.65,24880.4,24808.7,24916.24,24772.86,24728.95,24635.0,24728.95,24635.0
2025-08-01,Friday,24734.9,24784.15,24535.05,24572.15,24765.6,24956.5,24635.0,24785.7,24936.4,24614.9,25107.2,24464.2,25257.9,24293.4,24795.07,24736.13,24824.54,24706.66,24854.01,24677.19,24942.42,24588.77,24759.75,24672.45,24759.75,24672.2
2025-08-04,Monday,24596.05,24736.25,24554.0,24726.9,24572.15,24784.15,24535.05,24630.45,24725.85,24476.75,24879.55,24381.35,24974.95,24227.65,24594.98,24549.32,24617.82,24526.48,24640.65,24503.65,24709.16,24435.15,24669.95,24562.85,24669.95,24562.85
2025-08-05,Tuesday,24720.25,24733.1,24590.3,24649.5,24726.9,24736.25,24554.0,24672.38,24790.77,24608.52,24854.63,24490.13,24973.02,24426.27,24743.61,24710.19,24760.31,24693.49,24777.02,24676.78,24827.14,24626.66,24733.1,24664.2,24733.1,24621.6
2025-08-06,Wednesday,24641.35,24671.4,24539.2,24569.6,24649.5,24733.1,24590.3,24657.63,24724.97,24582.17,24800.43,24514.83,24867.77,24439.37,24662.59,24636.41,24675.68,24623.32,24688.77,24610.23,24728.04,24570.96,24671.4,24634.35,24671.4,24616.15
2025-08-07,Thursday,24464.2,24634.2,24344.15,24626.65,24569.6,24671.4,24539.2,24593.4,24647.6,24515.4,24725.6,24461.2,24779.8,24383.2,24581.72,24557.48,24593.84,24545.36,24605.95,24533.24,24642.31,24496.89,24533.6,24464.2,24542.2,24464.2
2025-08-08,Friday,24544.25,24585.5,24337.5,24350.85,24626.65,24634.2,24344.15,24535.0,24725.85,24435.8,24825.05,24244.95,25015.9,24145.75,24653.24,24600.06,24679.83,24573.47,24706.41,24546.89,24786.18,24467.12,24585.5,24511.85,24585.5,24490.6
2025-08-11,Monday,24371.5,24600.85,24347.45,24562.15,24350.85,24585.5,24337.5,24424.62,24511.73,24263.73,24672.62,24176.62,24759.73,24015.73,24373.58,24328.12,24396.32,24305.38,24419.05,24282.65,24487.25,24214.45,24428.4,24347.45,24428.4,24347.45
2025-08-12,Tuesday,24563.35,24702.6,24465.65,24485.85,24562.15,24600.85,24347.45,24503.48,24659.52,24406.12,24756.88,24250.08,24912.92,24152.72,24585.38,24538.92,24608.61,24515.69,24631.83,24492.47,24701.52,24422.78,24627.9,24530.75,24660.2,24530.75
2025-08-13,Wednesday,24586.2,24664.55,24535.25,24630.4,24485.85,24702.6,24465.65,24551.37,24637.08,24400.13,24788.32,24314.42,24874.03,24163.18,24507.57,24464.13,24529.29,24442.41,24551.01,24420.69,24616.17,24355.53,24599.55,24543.2,24599.55,24535.25
2025-08-14,Thursday,24607.25,24673.65,24596.9,24616.05,24630.4,24664.55,24535.25,24610.07,24684.88,24555.58,24739.37,24480.77,24814.18,24426.28,24642.25,24618.55,24654.1,24606.7,24665.96,24594.84,24701.51,24559.29,24664.35,24604.6,24668.05,24604.6
2025-08-18,Monday,24938.2,25022.0,24852.85,24884.05,24616.05,24673.65,24596.9,24628.87,24660.83,24584.08,24705.62,24552.12,24737.58,24507.33,24623.09,24609.01,24630.12,24601.98,24637.16,24594.94,24658.26,24573.84,24989.2,24884.3,25006.45,24884.3
2025-08-19,Tuesday,24891.35,25012.65,24873.95,24989.7,24884.05,25022.0,24852.85,24919.63,24986.42,24817.27,25088.78,24750.48,25155.57,24648.12,24899.56,24868.54,24915.06,24853.04,24930.57,24837.53,24977.08,24791.02,24936.45,24886.95,24936.45,24873.95
2025-08-20,Wednesday,24965.8,25088.7,24929.7,25047.15,24989.7,25012.65,24873.95,24958.77,25043.58,24904.88,25097.47,24820.07,25182.28,24766.18,25002.41,24976.99,25015.13,24964.27,25027.84,24951.56,25065.99,24913.42,24983.75,24932.15,24983.75,24929.7
2025-08-21,Thursday,25142.0,25153.65,25054.9,25076.95,25047.15,25088.7,24929.7,25021.85,25114.0,24955.0,25180.85,24862.85,25273.0,24796.0,25061.73,25032.58,25076.3,25018.0,25090.88,25003.43,25134.6,24959.7,25144.85,25058.6,25144.85,25054.9
2025-08-22,Friday,25064.15,25084.85,24859.15,24869.45,25076.95,25153.65,25054.9,25095.17,25135.43,25036.68,25193.92,24996.42,25234.18,24937.93,25086.0,25067.9,25095.05,25058.85,25104.11,25049.79,25131.26,25022.64,25084.85,24978.75,25084.85,24950.6
2025-08-25,Monday,24949.15,25021.55,24894.35,24978.55,24869.45,25084.85,24859.15,24937.82,25016.48,24790.78,25163.52,24712.12,25242.18,24565.08,24890.14,24848.76,24910.83,24828.07,24931.52,24807.38,24993.58,24745.32,24961.35,24915.0,24973.95,24915.0
2025-08-26,Tuesday,24899.5,24919.65,24689.6,24710.7,24978.55,25021.55,24894.35,24964.82,25035.28,24908.08,25092.02,24837.62,25162.48,24780.88,24990.21,24966.89,25001.87,24955.23,25013.53,24943.57,25048.51,24908.59,24919.65,24784.65,24919.65,24755.6
2025-08-28,Thursday,24695.8,24702.65,24481.6,24533.1,24710.7,24919.65,24689.6,24773.32,24857.03,24626.98,25003.37,24543.27,25087.08,24396.93,24731.79,24689.61,24752.88,24668.52,24773.96,24647.44,24837.23,24584.17,24702.65,24514.35,24702.65,24507.2
2025-08-29,Friday,24466.7,24572.45,24404.7,24433.65,24533.1,24702.65,24481.6,24572.45,24663.3,24442.25,24793.5,24351.4,24884.35,24221.2,24553.36,24512.84,24573.63,24492.57,24593.89,24472.31,24654.68,24411.52,24564.35,24466.6,24564.35,24466.6
2025-09-01,Monday,24432.7,24635.6,24432.7,24624.3,24433.65,24572.45,24404.7,24470.27,24535.83,24368.08,24638.02,24302.52,24703.58,24200.33,24449.03,24418.27,24464.4,24402.9,24479.78,24387.52,24525.91,24341.39,24533.55,24432.7,24546.65,24432.7
2025-09-02,Tuesday,24653.0,24756.1,24522.35,24575.0,24624.3,24635.6,24432.7,24564.2,24695.7,24492.8,24767.1,24361.3,24898.6,24289.9,24642.9,24605.7,24661.5,24587.1,24680.1,24568.5,24735.89,24512.71,24685.85,24631.35,24696.6,24631.35
2025-09-03,Wednesday,24616.5,24737.05,24533.2,24713.6,24575.0,24756.1,24522.35,24617.82,24713.28,24479.53,24851.57,24384.07,24947.03,24245.78,24596.43,24553.57,24617.85,24532.15,24639.28,24510.72,24703.56,24446.44,24630.7,24533.2,24630.7,24533.2
2025-09-04,Thursday,24980.75,24980.75,24708.2,24739.8,24713.6,24737.05,24533.2,24661.28,24789.37,24585.52,24865.13,24457.43,24993.22,24381.67,24732.29,24694.91,24750.97,24676.23,24769.66,24657.54,24825.72,24601.48,24980.75,24847.25,24980.75,24847.25
2025-09-05,Friday,24818.85,24832.35,24621.6,24743.95,24739.8,24980.75,24708.2,24809.58,24910.97,24638.42,25082.13,24537.03,25183.52,24365.87,24764.78,24714.82,24789.77,24689.83,24814.75,24664.85,24889.7,24589.9,24832.35,24779.4,24832.35,24773.3
2025-09-08,Monday,24802.6,24885.5,24751.55,24791.2,24743.95,24832.35,24621.6,24732.63,24843.67,24632.92,24943.38,24521.88,25054.42,24422.17,24763.27,24724.63,24782.59,24705.31,24801.91,24685.99,24859.86,24628.04,24831.35,24758.5,24845.7,24758.5
2025-09-09,Tuesday,24864.1,24891.8,24814.0,24878.8,24791.2,24885.5,24751.55,24809.42,24867.28,24733.33,24943.37,24675.47,25001.23,24599.38,24803.48,24778.92,24815.76,24766.64,24828.04,24754.36,24864.87,24717.53,24879.05,24840.9,24879.05,24831.45
2025-09-10,Wednesday,24991.0,25035.7,24915.05,24977.55,24878.8,24891.8,24814.0,24861.53,24909.07,24831.27,24939.33,24783.73,24986.87,24753.47,24885.93,24871.67,24893.06,24864.54,24900.19,24857.4,24921.59,24836.01,24992.8,24958.1,25014.7,24958.1
2025-09-11,Thursday,24945.5,25037.3,24940.15,25008.1,24977.55,25035.7,24915.05,24976.1,25037.15,24916.5,25096.75,24855.45,25157.8,24795.85,24988.61,24966.49,24999.67,24955.43,25010.73,24944.37,25043.91,24911.19,25008.95,24940.15,25008.95,24940.15
2025-09-12,Friday,25074.45,25139.45,25038.05,25107.7,25008.1,25037.3,24940.15,24995.18,25050.22,24953.07,25092.33,24898.03,25147.37,24855.92,25017.01,24999.19,25025.91,24990.29,25034.82,24981.38,25061.53,24954.67,25089.75,25038.05,25089.75,25038.05
2025-09-15,Monday,25118.9,25138.45,25048.75,25069.7,25107.7,25139.45,25038.05,25095.07,25152.08,25050.68,25196.47,24993.67,25253.48,24949.28,25117.0,25098.4,25126.29,25089.11,25135.59,25079.81,25163.47,25051.93,25138.45,25085.25,25138.45,25081.3
2025-09-16,Tuesday,25073.6,25261.4,25070.45,25254.45,25069.7,25138.45,25048.75,25085.63,25122.52,25032.82,25175.33,24995.93,25212.22,24943.12,25077.92,25061.48,25086.15,25053.26,25094.37,25045.03,25119.03,25020.37,25122.0,25070.45,25140.4,25070.45
2025-09-17,Wednesday,25276.6,25346.5,25275.35,25330.15,25254.45,25261.4,25070.45,25195.43,25320.42,25129.47,25386.38,25004.48,25511.37,24938.52,25271.95,25236.95,25289.46,25219.44,25306.96,25201.94,25359.47,25149.43,25324.35,25275.35,25342.15,25275.35
2025-09-18,Thursday,25441.05,25448.95,25329.75,25420.75,25330.15,25346.5,25275.35,25317.33,25359.32,25288.17,25388.48,25246.18,25430.47,25217.02,25336.67,25323.63,25343.19,25317.11,25349.72,25310.58,25369.28,25291.02,25448.95,25393.8,25448.95,25393.8
2025-09-19,Friday,25410.2,25428.75,25286.3,25352.5,25420.75,25448.95,25329.75,25399.82,25469.88,25350.68,25519.02,25280.62,25589.08,25231.48,25431.68,25409.82,25442.6,25398.9,25453.53,25387.97,25486.31,25355.19,25428.75,25356.75,25428.75,25322.9
2025-09-22,Monday,25238.1,25331.7,25151.05,25200.2,25352.5,25428.75,25286.3,25355.85,25425.4,25282.95,25498.3,25213.4,25567.85,25140.5,25365.56,25339.44,25378.62,25326.38,25391.67,25313.33,25430.85,25274.15,25292.25,25211.6,25324.75,25211.6
2025-09-23,Tuesday,25209.0,25261.9,25084.65,25185.8,25200.2,25331.7,25151.05,25227.65,25304.25,25123.6,25408.3,25047.0,25484.9,24942.95,25216.76,25183.64,25233.32,25167.08,25249.88,25150.52,25299.56,25100.84,25250.85,25167.1,25250.85,25131.35
2025-09-24,Wednesday,25108.75,25149.85,25027.45,25060.9,25185.8,25261.9,25084.65,25177.45,25270.25,25093.0,25354.7,25000.2,25447.5,24915.75,25202.05,25169.55,25218.3,25153.3,25234.54,25137.06,25283.29,25088.31,25149.85,25054.45,25149.85,25049.45
2025-09-25,Thursday,25034.5,25092.7,24878.3,24904.55,25060.9,25149.85,25027.45,25079.4,25131.35,25008.95,25201.8,24957.0,25253.75,24886.55,25072.12,25049.68,25083.34,25038.46,25094.56,25027.24,25128.22,24993.58,25092.7,25003.9,25092.7,25003.9
2025-09-26,Friday,24818.55,24868.6,24629.45,24673.1,24904.55,25092.7,24878.3,24958.52,25038.73,24824.33,25172.92,24744.12,25253.13,24609.93,24924.2,24884.9,24943.86,24865.24,24963.51,24845.59,25022.47,24786.63,24868.6,24776.25,24868.6,24759.0
2025-09-29,Monday,24728.55,24791.3,24606.2,24677.55,24673.1,24868.6,24629.45,24723.72,24817.98,24578.83,24962.87,24484.57,25057.13,24339.68,24695.02,24651.18,24716.94,24629.26,24738.87,24607.33,24804.63,24541.57,24743.75,24668.15,24755.8,24668.15
2025-09-30,Tuesday,24691.95,24731.8,24587.7,24633.6,24677.55,24791.3,24606.2,24691.68,24777.17,24592.07,24876.78,24506.58,24962.27,24406.97,24694.52,24660.58,24711.49,24643.61,24728.45,24626.65,24779.35,24575.74,24731.8,24654.45,24731.8,24636.0
2025-10-01,Wednesday,24620.55,24867.95,24605.95,24853.4,24633.6,24731.8,24587.7,24651.03,24714.37,24570.27,24795.13,24506.93,24858.47,24426.17,24646.81,24620.39,24660.02,24607.18,24673.23,24593.97,24712.85,24554.35,24663.05,24605.95,24687.4,24605.95
2025-10-03,Friday,24759.55,24904.8,24747.55,24895.0,24853.4,24867.95,24605.95,24775.77,24945.58,24683.58,25037.77,24513.77,25207.58,24421.58,24877.42,24829.38,24901.43,24805.37,24925.45,24781.35,24997.5,24709.3,24855.7,24747.55,24855.7,24747.55
2025-10-06,Monday,24916.55,25095.95,24881.65,25072.55,24895.0,24904.8,24747.55,24849.12,24950.68,24793.43,25006.37,24691.87,25107.93,24636.18,24909.41,24880.59,24923.83,24866.17,24938.24,24851.76,24981.49,24808.51,24943.05,24881.65,24954.25,24881.65
2025-10-07,Tuesday,25085.3,25220.9,25076.3,25112.8,25072.55,25095.95,24881.65,25016.72,25151.78,24937.48,25231.02,24802.42,25366.08,24723.18,25092.19,25052.91,25111.84,25033.26,25131.48,25013.62,25190.41,24954.69,25139.7,25076.3,25149.9,25076.3
2025-10-08,Wednesday,25079.75,25192.5,25008.5,25023.8,25112.8,25220.9,25076.3,25136.67,25197.03,25052.43,25281.27,24992.07,25341.63,24907.83,25126.06,25099.54,25139.31,25086.29,25152.56,25073.03,25192.33,25033.27,25179.05,25078.0,25192.5,25078.0
2025-10-09,Thursday,25074.3,25199.25,25024.3,25170.3,25023.8,25192.5,25008.5,25074.93,25141.37,24957.37,25258.93,24890.93,25325.37,24773.37,25040.67,25006.93,25057.53,24990.07,25074.4,24973.2,25125.0,24922.6,25120.35,25039.1,25120.35,25039.1
2025-10-10,Friday,25167.65,25330.75,25156.85,25278.2,25170.3,25199.25,25024.3,25131.28,25238.27,25063.32,25306.23,24956.33,25413.22,24888.37,25186.34,25154.26,25202.37,25138.23,25218.41,25122.19,25266.52,25074.08,25242.05,25156.85,25279.75,25156.85
2025-10-13,Monday,25177.3,25267.3,25152.3,25237.15,25278.2,25330.75,25156.85,25255.27,25353.68,25179.78,25429.17,25081.37,25527.58,25005.88,25294.14,25262.26,25310.08,25246.32,25326.02,25230.38,25373.85,25182.56,25241.95,25175.8,25241.95,25152.3
2025-10-14,Tuesday,25277.55,25310.35,25060.55,25123.35,25237.15,25267.3,25152.3,25218.92,25285.53,25170.53,25333.92,25103.92,25400.53,25055.53,25247.69,25226.61,25258.23,25216.07,25268.78,25205.53,25300.4,25173.9,25310.35,25255.4,25310.35,25226.1
2025-10-15,Wednesday,25181.95,25365.15,25159.35,25327.75,25123.35,25310.35,25060.55,25164.75,25268.95,25019.15,25414.55,24914.95,25518.75,24769.35,25146.25,25100.45,25169.15,25077.55,25192.04,25054.65,25260.74,24985.96,25267.95,25159.35,25267.95,25159.35
2025-10-16,Thursday,25394.9,25625.4,25376.85,25566.3,25327.75,25365.15,25159.35,25284.08,25408.82,25203.02,25489.88,25078.28,25614.62,24997.22,25346.62,25308.88,25365.48,25290.02,25384.35,25271.15,25440.94,25214.56,25430.3,25376.85,25440.95,25376.85
2025-10-17,Friday,25546.85,25781.5,25508.6,25704.7,25566.3,25625.4,25376.85,25522.85,25668.85,25420.3,25771.4,25274.3,25917.4,25171.75,25589.08,25543.52,25611.87,25520.73,25634.65,25497.95,25703.0,25429.6,25610.05,25508.6,25623.95,25508.6
2025-10-20,Monday,25824.6,25926.2,25788.5,25850.7,25704.7,25781.5,25508.6,25664.93,25821.27,25548.37,25937.83,25392.03,26094.17,25275.47,25729.72,25679.68,25754.73,25654.67,25779.75,25629.65,25854.8,25554.6,25926.2,25809.6,25926.2,25809.6
2025-10-21,Tuesday,25901.2,25934.35,25826.3,25833.3,25850.7,25926.2,25788.5,25855.13,25921.77,25784.07,25992.83,25717.43,26059.47,25646.37,25863.32,25838.08,25875.94,25825.46,25888.57,25812.83,25926.44,25774.97,,,,
2025-10-23,Thursday,26057.2,26104.2,25862.45,25870.3,25833.3,25934.35,25826.3,25864.65,25903.0,25794.95,25972.7,25756.6,26011.05,25686.9,25843.2,25823.4,25853.11,25813.49,25863.01,25803.59,25892.73,25773.87,26072.05,25991.7,26095.7,25991.7
2025-10-24,Friday,25935.1,25944.15,25718.2,25797.45,25870.3,26104.2,25862.45,25945.65,26028.85,25787.1,26187.4,25703.9,26270.6,25545.35,25892.46,25848.14,25914.62,25825.98,25936.78,25803.82,26003.26,25737.34,25944.15,25840.3,25944.15,25840.3
2025-10-27,Monday,25843.2,26005.95,25827.0,25974.0,25797.45,25944.15,25718.2,25819.93,25921.67,25695.72,26045.88,25593.98,26147.62,25469.77,25818.16,25776.74,25838.87,25756.03,25859.59,25735.31,25921.72,25673.18,25893.2,25827.0,25945.35,25827.0
2025-10-28,Tuesday,25939.95,26041.7,25810.05,25965.4,25974.0,26005.95,25827.0,25935.65,26044.3,25865.35,26114.6,25756.7,26223.25,25686.4,25990.4,25957.6,26006.81,25941.19,26023.21,25924.79,26072.42,25875.58,26005.85,25929.65,26041.7,25929.65
2025-10-29,Wednesday,25982.0,26097.85,25960.3,26068.3,25965.4,26041.7,25810.05,25939.05,26068.05,25836.4,26170.7,25707.4,26299.7,25604.75,25986.63,25944.17,26007.87,25922.93,26029.1,25901.7,26092.81,25837.99,26022.85,25966.0,26025.05,25960.3
2025-10-30,Thursday,25984.4,26032.05,25845.25,25891.2,26068.3,26097.85,25960.3,26042.15,26124.0,25986.45,26179.7,25904.6,26261.55,25848.9,26080.91,26055.69,26093.52,26043.08,26106.13,26030.47,26143.95,25992.65,26032.05,25963.45,26032.05,25910.4
2025-10-31,Friday,25863.8,25953.75,25711.2,25732.55,25891.2,26032.05,25845.25,25922.83,26000.42,25813.62,26109.63,25736.03,26187.22,25626.82,25908.32,25874.08,25925.45,25856.95,25942.57,25839.83,25993.94,25788.46,25927.8,25822.1,25953.75,25822.1
2025-11-03,Monday,25696.85,25803.1,25645.5,25774.3,25732.55,25953.75,25711.2,25799.17,25887.13,25644.58,26041.72,25556.62,26129.68,25402.03,25754.78,25710.32,25777.02,25688.08,25799.25,25665.85,25865.95,25599.15,25738.75,25650.5,25739.25,25645.5
2025-11-04,Tuesday,25744.75,25787.4,25578.4,25586.25,25774.3,25803.1,25645.5,25740.97,25836.43,25678.83,25898.57,25583.37,25994.03,25521.23,25788.75,25759.85,25803.19,25745.41,25817.64,25730.96,25860.98,25687.62,25787.4,25706.15,25787.4,25694.4
2025-11-06,Thursday,25593.35,25679.15,25491.55,25519.95,25586.25,25787.4,25578.4,25650.68,25722.97,25513.97,25859.68,25441.68,25931.97,25304.97,25605.41,25567.09,25624.57,25547.93,25643.72,25528.78,25701.2,25471.3,25679.15,25587.2,25679.15,25587.2
2025-11-07,Friday,25433.8,25551.25,25318.45,25510.05,25519.95,25679.15,25491.55,25563.55,25635.55,25447.95,25751.15,25375.95,25823.15,25260.35,25537.15,25502.75,25554.34,25485.56,25571.54,25468.36,25623.13,25416.77,25447.1,25325.15,25447.1,25318.45
2025-11-10,Monday,25503.5,25653.45,25503.5,25574.25,25510.05,25551.25,25318.45,25459.92,25601.38,25368.58,25692.72,25227.12,25834.18,25135.78,25531.39,25488.71,25552.73,25467.37,25574.07,25446.03,25638.09,25382.01,25591.45,25503.5,25591.45,25503.5
2025-11-11,Tuesday,25617.0,25715.8,25449.25,25705.55,25574.25,25653.45,25503.5,25577.07,25650.63,25500.68,25727.02,25427.12,25800.58,25350.73,25588.0,25560.5,25601.74,25546.76,25615.49,25533.01,25656.72,25491.78,25637.6,25511.1,25637.6,25488.9
2025-11-12,Wednesday,25834.3,25934.55,25781.15,25874.0,25705.55,25715.8,25449.25,25623.53,25797.82,25531.27,25890.08,25356.98,26064.37,25264.72,25729.98,25681.12,25754.42,25656.68,25778.85,25632.25,25852.15,25558.95,25850.2,25787.15,25851.2,25781.15
2025-11-13,Thursday,25906.1,26010.7,25808.4,25884.1,25874.0,25934.55,25781.15,25863.23,25945.32,25791.92,26016.63,25709.83,26098.72,25638.52,25888.06,25859.94,25902.12,25845.88,25916.18,25831.82,25958.37,25789.63,25906.8,25808.4,25906.8,25808.4
2025-11-14,Friday,25767.9,25940.2,25740.8,25916.8,25884.1,26010.7,25808.4,25901.07,25993.73,25791.43,26103.37,25698.77,26196.03,25589.13,25902.64,25865.56,25921.19,25847.01,25939.73,25828.47,25995.36,25772.83,25828.65,25766.3,25879.15,25766.3
2025-11-17,Monday,25948.2,26024.2,25906.35,26014.3,25916.8,25940.2,25740.8,25865.93,25991.07,25791.67,26065.33,25666.53,26190.47,25592.27,25935.08,25898.52,25953.36,25880.24,25971.63,25861.97,26026.47,25807.13,25978.65,25906.35,25978.95,25906.35
2025-11-18,Tuesday,26021.8,26029.85,25876.5,25894.7,26014.3,26024.2,25906.35,25981.62,26056.88,25939.03,26099.47,25863.77,26174.73,25821.18,26025.1,26003.5,26035.91,25992.69,26046.71,25981.89,26079.12,25949.48,26029.85,25930.15,26029.85,25930.15
2025-11-19,Wednesday,25918.1,26074.65,25856.2,26052.7,25894.7,26029.85,25876.5,25933.68,25990.87,25837.52,26087.03,25780.33,26144.22,25684.17,25908.76,25880.64,25922.81,25866.59,25936.87,25852.53,25979.04,25810.36,25933.65,25856.2,25933.65,25856.2
2025-11-20,Thursday,26132.1,26246.65,26063.2,26197.4,26052.7,26074.65,25856.2,25994.52,26132.83,25914.38,26212.97,25776.07,26351.28,25695.93,26072.72,26032.68,26092.75,26012.65,26112.77,25992.63,26172.85,25932.55,26136.0,26080.5,26136.0,26063.2
2025-11-21,Friday,26109.55,26179.2,26052.2,26063.95,26197.4,26246.65,26063.2,26169.08,26274.97,26091.52,26352.53,25985.63,26458.42,25908.07,26214.22,26180.58,26231.03,26163.77,26247.85,26146.95,26298.3,26096.5,26169.95,26094.45,26174.0,26094.45
