trade_date,expiry,days_to_expiry,entry_ts,side,strike,entry_spot,range_5m_at_entry,entry_premium,lots,qty,exit_ts,exit_premium,exit_spot,exit_reason,minutes_held,net_pnl,return_pct
2024-11-27,28_NOV_24,1,2024-11-27T12:33:00+05:30,PE,24300,24293.5,46.9,75.4,4,260,2024-11-27T13:50:00+05:30,54.75,24342.95,SL,77,-5455.0,-27.5
2024-11-27,28_NOV_24,1,2024-11-27T13:58:00+05:30,CE,24300,24308.05,32.7,101.75,3,195,2024-11-27T15:00:00+05:30,73.34,24278.15,SL,62,-5619.45,-28.01
2024-11-28,28_NOV_24,0,2024-11-28T09:51:00+05:30,PE,24300,24316.55,44.45,66.45,4,260,2024-11-28T10:03:00+05:30,48.75,24337.35,SL,12,-4688.0,-26.77
2024-11-28,28_NOV_24,0,2024-11-28T10:32:00+05:30,CE,24300,24278.55,37.45,48.8,6,390,2024-11-28T10:38:00+05:30,34.6,24123.6,SL,6,-5637.0,-29.27
2024-11-28,28_NOV_24,0,2024-11-28T10:48:00+05:30,CE,24100,24076.45,50.25,85.05,3,195,2024-11-28T11:16:00+05:30,60.95,24075.45,SL,28,-4779.0,-28.44
2024-11-28,28_NOV_24,0,2024-11-28T11:48:00+05:30,PE,24100,24091.5,31.1,89.9,3,195,2024-11-28T11:58:00+05:30,117.6,24054.95,TP,10,5322.0,30.68
2024-11-28,28_NOV_24,0,2024-11-28T11:58:00+05:30,CE,24050,24054.95,42.05,80.45,3,195,2024-11-28T12:37:00+05:30,55.95,24012.7,SL,39,-4857.0,-30.56
2024-11-28,28_NOV_24,0,2024-11-28T13:00:00+05:30,CE,24000,24001.65,31.65,67.4,4,260,2024-11-28T13:08:00+05:30,45.45,23975.6,SL,8,-5793.0,-32.69
2024-11-28,28_NOV_24,0,2024-11-28T13:56:00+05:30,PE,24000,24017.45,34.35,58.1,5,325,2024-11-28T14:01:00+05:30,41.9,24027.4,SL,5,-5357.5,-28.03
2024-11-28,28_NOV_24,0,2024-11-28T14:06:00+05:30,PE,24050,24060.05,32.65,46.6,6,390,2024-11-28T14:10:00+05:30,69.8,24019.1,TP,4,8949.0,49.52
2024-11-28,28_NOV_24,0,2024-11-28T14:10:00+05:30,CE,24000,24019.1,53.75,72.3,4,260,2024-11-28T14:13:00+05:30,28.9,23879.6,SL,3,-11370.0,-60.12
2024-11-28,28_NOV_24,0,2024-11-28T14:25:00+05:30,PE,23950,23947.2,34.7,68.0,4,260,2024-11-28T14:28:00+05:30,48.7,23965.95,SL,3,-5104.0,-28.51
2024-11-29,05_DEC_24,6,2024-11-29T09:43:00+05:30,PE,24000,24022.85,32.5,166.0,1,65,2024-11-29T11:00:00+05:30,123.45,24134.2,SL,77,-2832.25,-25.69
2024-11-29,05_DEC_24,6,2024-11-29T14:13:00+05:30,CE,24100,24107.75,31.5,194.0,1,65,2024-11-29T15:25:00+05:30,203.3,24121.7,EOD,72,538.0,4.74
2024-12-02,05_DEC_24,3,2024-12-02T09:30:00+05:30,PE,24050,24062.25,51.4,133.85,2,130,2024-12-02T10:15:00+05:30,92.65,24161.85,SL,45,-5429.0,-30.84
2024-12-02,05_DEC_24,3,2024-12-02T10:42:00+05:30,CE,24100,24103.7,39.0,172.15,1,65,2024-12-02T12:28:00+05:30,227.85,24168.2,TP,106,3554.0,32.29
2024-12-02,05_DEC_24,3,2024-12-02T12:29:00+05:30,PE,24200,24186.5,36.0,151.75,2,130,2024-12-02T14:18:00+05:30,112.0,24274.35,SL,109,-5240.5,-26.25
2024-12-03,05_DEC_24,2,2024-12-03T10:18:00+05:30,PE,24350,24367.45,30.5,131.1,2,130,2024-12-03T11:16:00+05:30,97.35,24426.45,SL,58,-4460.5,-25.81
2024-12-03,05_DEC_24,2,2024-12-03T11:58:00+05:30,PE,24450,24434.8,31.45,138.8,2,130,2024-12-03T15:25:00+05:30,145.94,24439.55,EOD,207,855.2,5.07
2024-12-04,05_DEC_24,1,2024-12-04T10:21:00+05:30,CE,24500,24514.35,35.65,122.9,2,130,2024-12-04T11:56:00+05:30,79.25,24426.85,SL,95,-5747.5,-35.58
2024-12-04,05_DEC_24,1,2024-12-04T12:04:00+05:30,PE,24400,24410.8,32.85,135.19,2,130,2024-12-04T12:22:00+05:30,100.0,24471.15,SL,18,-4647.7,-26.09
2024-12-04,05_DEC_24,1,2024-12-04T12:44:00+05:30,CE,24450,24439.9,40.8,110.75,2,130,2024-12-04T13:32:00+05:30,158.6,24528.3,TP,48,6147.5,43.1
2024-12-04,05_DEC_24,1,2024-12-04T13:32:00+05:30,PE,24550,24528.3,45.65,130.05,2,130,2024-12-04T14:20:00+05:30,192.2,24449.3,TP,48,8006.5,47.69
2024-12-04,05_DEC_24,1,2024-12-04T14:20:00+05:30,CE,24450,24449.3,84.2,116.05,2,130,2024-12-04T15:25:00+05:30,120.15,24472.15,EOD,65,460.0,3.45
2024-12-05,05_DEC_24,0,2024-12-05T09:38:00+05:30,CE,24450,24471.8,51.9,135.5,2,130,2024-12-05T10:17:00+05:30,100.5,24383.15,SL,39,-4623.0,-25.89
2024-12-05,05_DEC_24,0,2024-12-05T10:21:00+05:30,PE,24400,24409.4,37.1,140.35,2,130,2024-12-05T10:58:00+05:30,192.8,24326.0,TP,37,6745.5,37.29
2024-12-05,05_DEC_24,0,2024-12-05T10:58:00+05:30,CE,24350,24326.0,105.25,127.4,2,130,2024-12-05T12:04:00+05:30,170.05,24402.25,TP,66,5471.5,33.39
2024-12-05,05_DEC_24,0,2024-12-05T12:04:00+05:30,PE,24400,24402.25,36.25,144.05,2,130,2024-12-05T12:06:00+05:30,104.8,24488.45,SL,2,-5175.5,-27.31
2024-12-05,05_DEC_24,0,2024-12-05T12:11:00+05:30,PE,24600,24582.85,94.4,124.9,2,130,2024-12-05T13:17:00+05:30,91.7,24633.35,SL,66,-4389.0,-26.65
2024-12-05,05_DEC_24,0,2024-12-05T13:27:00+05:30,CE,24600,24584.85,30.05,117.5,2,130,2024-12-05T14:12:00+05:30,193.4,24731.95,TP,45,9794.0,64.48
2024-12-06,12_DEC_24,6,2024-12-06T10:22:00+05:30,PE,24700,24711.55,85.15,198.0,1,65,2024-12-06T15:25:00+05:30,180.3,24672.2,EOD,303,-1217.0,-8.99
2024-12-09,12_DEC_24,3,2024-12-09T09:33:00+05:30,CE,24650,24651.2,33.3,166.0,1,65,2024-12-09T14:28:00+05:30,124.0,24602.35,SL,295,-2796.5,-25.35
2024-12-10,12_DEC_24,2,2024-12-10T09:31:00+05:30,PE,24650,24629.55,33.55,150.15,2,130,2024-12-10T12:36:00+05:30,197.35,24551.05,TP,185,6063.0,31.36
2024-12-10,12_DEC_24,2,2024-12-10T12:36:00+05:30,CE,24550,24551.05,31.2,122.05,2,130,2024-12-10T15:25:00+05:30,140.0,24619.65,EOD,169,2260.5,14.62
2024-12-11,12_DEC_24,1,2024-12-11T09:55:00+05:30,PE,24600,24624.7,33.95,80.7,3,195,2024-12-11T10:30:00+05:30,60.35,24651.2,SL,35,-4047.75,-25.33
