sl_pct,tp_pct,time_stop_min,trades,win_rate,winners,losers,net_pnl,avg_win,avg_loss,profit_factor,max_dd,return_over_dd
0.35,0.6,30,87,39.08045977011494,34,53,-23451.652499999924,1205.070000000001,-1215.547783018867,0.6359797487063553,28055.81531249997,-0.8358927458989683
0.35,0.6,45,87,35.63218390804598,31,56,-20465.366437499924,1560.8677016129045,-1229.5047354910707,0.7027640792678614,26701.24049999997,-0.7664575148671443
0.35,0.6,60,87,40.229885057471265,35,52,-21967.060499999912,1541.3388214285726,-1459.8830624999994,0.7106319800502208,28498.779562499945,-0.7708070604155
0.35,0.6,90,87,43.67816091954023,38,49,-13889.013937499913,1824.086842105264,-1698.0472232142845,0.8330733915078871,30097.33424999995,-0.46146990368424196
0.35,0.6,120,87,41.37931034482759,36,51,-1043.0748749999225,2553.4773958333344,-1822.9070808823524,0.9887803120938503,20966.26893749997,-0.049750142865633736
0.4,0.2,30,87,41.37931034482759,36,51,-28747.751249999936,975.3660416666672,-1252.1750735294108,0.549838190381784,29927.876249999947,-0.9605676998213325
0.4,0.2,45,87,42.5287356321839,37,50,-27010.21124999994,1106.171655405406,-1358.7712499999993,0.6024318110940313,29729.771249999958,-0.9085240186636141
0.4,0.2,60,87,45.97701149425287,40,47,-30138.817499999932,1060.8281250000007,-1544.0838829787228,0.5847042746582131,32097.89624999995,-0.93896550930499
0.4,0.2,90,87,49.42528735632184,43,44,-26760.95699999994,1187.794970930233,-1769.0031988636356,0.6561885424670164,35860.47074999996,-0.7462522504671797
0.4,0.2,120,87,51.724137931034484,45,42,-25628.453249999962,1293.360416666667,-1995.944571428571,0.6942794521491154,34390.785749999966,-0.7452127856659974
0.4,0.25,30,87,39.08045977011494,34,53,-29120.450624999932,1052.8331801470597,-1224.8448820754709,0.5514187366390242,30790.920937499952,-0.9457479587606108
0.4,0.25,45,87,39.08045977011494,34,53,-28165.246874999935,1204.7765625000009,-1304.2952830188672,0.5925617770168673,30976.654687499948,-0.9092410771640069
0.4,0.25,60,87,43.67816091954023,38,49,-27516.070312499927,1213.9953207236852,-1503.0182142857134,0.6263834662682312,29788.62187499994,-0.9237107519765039
0.4,0.25,90,87,48.275862068965516,42,45,-23909.01262499993,1324.968526785715,-1767.9486833333322,0.6994757841811801,35188.63574999996,-0.6794526731545698
0.4,0.25,120,87,48.275862068965516,42,45,-20788.717312499946,1596.4782366071436,-1952.0178499999997,0.7633364388377225,32781.23418749996,-0.6341651810177127
0.4,0.3,30,87,39.08045977011494,34,53,-26368.237499999923,1133.780625000001,-1224.8448820754709,0.5938147577909518,28663.20374999997,-0.9199333657878335
0.4,0.3,45,87,37.93103448275862,33,54,-23294.668124999924,1392.3413068181826,-1282.2579861111105,0.6635757018259084,29824.936874999963,-0.781046686624377
0.4,0.3,60,87,42.5287356321839,37,50,-23914.84874999991,1385.7597972972983,-1503.7592249999993,0.6819324749279602,28038.200624999936,-0.8529380708074581
0.4,0.3,90,87,45.97701149425287,40,47,-23047.260749999918,1512.5122500000011,-1777.611718085105,0.7241426544328615,38145.85199999994,-0.604187861631717
0.4,0.3,120,87,44.827586206896555,39,48,-20821.406999999934,1822.102403846155,-1914.2375156249993,0.7733931610057443,37268.21699999995,-0.5586907202992824
0.4,0.35,30,87,39.08045977011494,34,53,-22919.752499999915,1235.206654411766,-1224.8448820754709,0.6469363862266514,28097.18531249996,-0.815731264362744
0.4,0.35,45,87,37.93103448275862,33,54,-18835.20374999992,1527.476590909092,-1282.2579861111105,0.7279798034229449,29343.45656249996,-0.6418876968322381
0.4,0.35,60,87,42.5287356321839,37,50,-19100.23031249991,1515.884619932434,-1503.7592249999993,0.7459669075346831,25115.890312499934,-0.7604839038094505
0.4,0.35,90,87,45.97701149425287,40,47,-16739.44387499991,1670.2076718750013,-1777.611718085105,0.7996421959330857,33404.923874999935,-0.5011070804303679
0.4,0.35,120,87,43.67816091954023,38,49,-15760.41543749992,2040.4922121710536,-1904.0636632653056,0.8310764825867415,32669.728874999942,-0.48241647482909966
0.4,0.4,30,87,39.08045977011494,34,53,-22797.11999999993,1238.8134926470593,-1224.8448820754709,0.6488254587031561,27862.259999999973,-0.8182078553570297
0.4,0.4,45,87,36.7816091954023,32,55,-20410.218749999938,1530.5437500000005,-1261.5930681818172,0.7058521517572622,28861.976249999967,-0.70716636217868
0.4,0.4,60,87,41.37931034482759,36,51,-23300.947499999922,1460.0950000000007,-1487.5366176470582,0.6928604525701747,27510.36374999995,-0.8469879828470085
0.4,0.4,90,87,43.67816091954023,38,49,-19863.986999999936,1735.4562828947376,-1751.2515459183664,0.7685155563512553,33151.47449999996,-0.5991886424237317
0.4,0.4,120,87,42.5287356321839,37,50,-12326.52074999996,2270.7734797297303,-1926.9027899999994,0.8720587170876435,26871.221999999972,-0.45872572337796813
0.4,0.5,30,87,39.08045977011494,34,53,-24189.294374999925,1197.867187500001,-1224.8448820754709,0.6273799341129517,28342.63499999997,-0.8534596156991032
0.4,0.5,45,87,36.7816091954023,32,55,-21695.64374999993,1490.3742187500006,-1261.5930681818172,0.6873268727066679,27899.015624999964,-0.7776490770003631
0.4,0.5,60,87,41.37931034482759,36,51,-22663.406249999916,1477.804479166668,-1487.5366176470582,0.7012641507885776,28201.321874999947,-0.8036292181782688
0.4,0.5,90,87,43.67816091954023,38,49,-18856.331999999926,1761.9735197368432,-1751.2515459183664,0.7802582370661028,34194.58949999996,-0.551441975930138
0.4,0.5,120,87,42.5287356321839,37,50,-7775.820749999936,2393.7653716216228,-1926.9027899999994,0.9192920287379942,23756.65199999996,-0.32731130421912774
0.4,0.6,30,87,39.08045977011494,34,53,-23944.398749999928,1205.070000000001,-1224.8448820754709,0.6311523890886231,28342.634999999973,-0.8448190773370208
0.4,0.6,45,87,35.63218390804598,31,56,-21578.182499999926,1560.8677016129045,-1249.3764508928564,0.6915864011806613,27608.12999999997,-0.78158797788912
0.4,0.6,60,87,40.229885057471265,35,52,-22624.252499999915,1541.3388214285726,-1472.521370192307,0.7045327914057153,28950.044999999947,-0.7814928266950866
0.4,0.6,90,87,43.67816091954023,38,49,-16496.025749999917,1824.086842105264,-1751.2515459183664,0.8077640031100448,32019.709499999954,-0.5151834919051949
0.4,0.6,120,87,41.37931034482759,36,51,-4924.984499999927,2553.4773958333344,-1899.0229558823526,0.9491484169634267,23135.940749999976,-0.21287159027669675
